Title,Price,Description,Location,Ddate Posted,Features,URL
For rent in Square One,Please Contact,"[<div class=""descriptionContainer-3544745383""><h3 class=""title-1536205785"">Description</h3><div><p>Beautiful Apartment Near Sq One In A Great Building With Tons Of Amenities. Tennis, Indoor Pool, 24 Hr Concierge, Baby Play Room, Ping Pong, Billiards, Newly Done Foyer, Huge Green Area, Lots Of Visitor Parking. Transit At Door Step, Walk To Schools, Grocery. Few Minutes To 403/Qew/401/410. Grand View From All Rooms And Lovely Breeze In Cozy Balcony. All Wood Floor, High Ceiling, Lots Of Light.
Extras:Internet Included In Rent! Great 5 Appliances, Updated Bathroom, Tons Of Storage Space, Mirrored Closets, Ceiling Lights In Bed Rooms, Extra Cupboard Space In Kitchen, Granite Counter Top!</p></div></div>]","<span class=""address-3617944557"" itemprop=""address"" itemscope="""" itemtype=""http://schema.org/PostalAddress"">3590 Kaneff Crescent, Mississauga, ON L5A 3X3, Canada</span>","<time datetime=""2019-09-04T15:47:05.000Z"" title=""September 4, 2019 3:47 PM"">about 4 hours ago</time>","Unit TypeApartment : Bedrooms3 : Bathrooms1 : Parking Included1 : Agreement Type1 Year : Move-In DateSeptember 4, 2019 : Pet FriendlyNo : Size (sqft)1,200 : FurnishedNo : Air ConditioningYes : Smoking PermittedNo : ",
3 Bedroom Shared apartment Mclauglin & Derry Rd,$450.00,"[<div class=""descriptionContainer-3544745383""><h3 class=""title-1536205785"">Description</h3><div><p>3 Bedroom Shared apartment Mclauglin &amp; Derry Rd, near sherridan campus and direct bus to square one, on site laundry, utils included call text 4372178930 for more info</p></div></div>]","<span class=""address-3617944557"" itemprop=""address"" itemscope="""" itemtype=""http://schema.org/PostalAddress"">639 Twain Ave, Mississauga, ON L5W 1M1, Canada</span>","<time datetime=""2019-09-04T15:46:36.000Z"" title=""September 4, 2019 3:46 PM"">about 4 hours ago</time>",Furnished : YesPet Friendly : No,
Brand New 1 Bedroom Downtown Toronto (460 Adelaide St E),"$2,100.00","[<div class=""descriptionContainer-3544745383""><h3 class=""title-1536205785"">Description</h3><div><p>Live in this brand new 583 Sq ft, 1 Bedroom condo. This spacious unit has a walking score of 99! It is close to St Lawerence Market, Distillery District, George Brown College, Close to Public Transit, Queen Street, Good Life Fitness, Metro, LCBO, Shopping and much more!
This beautiful unit includes 10' Ceilings, Floor to Ceiling Windows, Brand New Upgraded Appliances &amp; Hard Wood Floors Throughout!
For Lease: $2,100/month (Available from Sep 1st, 2019)
Contact: Reena Visani at 416-561-2454 or visanireena@gmail.com for more details and a private viewing.</p></div></div>]","<span class=""address-3617944557"" itemprop=""address"" itemscope="""" itemtype=""http://schema.org/PostalAddress"">460 Adelaide St E, Toronto, ON M5A 1N4, Canada</span>","<time datetime=""2019-09-04T15:46:22.000Z"" title=""September 4, 2019 3:46 PM"">about 4 hours ago</time>","Unit TypeCondo : Bedrooms1 : Bathrooms1 : Parking Included0 : Agreement Type1 Year : Move-In DateSeptember 23, 2019 : Pet FriendlyNo : Size (sqft)583 : FurnishedNo : Air ConditioningYes : Smoking PermittedNo : ",
Hottest property in the city! One bedroom house w loft bdrm,"$1,650.00","[<div class=""descriptionContainer-3544745383""><h3 class=""title-1536205785"">Description</h3><div><p>Very modern one bedroom 2 stry, semi-detached HOUSE!. Walk into a beautiful entrance way, completely renovated and open concept living room, eat in kitchen. Upstairs is a stunning one bedroom loft and bathroom.</p><p>Open concept throughout the home with wooden beams and modern design
Stainless steel appliances that include: fridge, stove and dishwasher
On site laundry with nearly new washer and dryer
Walk out to your own deck, patio and garden.
Bedroom view of lake and only mins from bayfront park
NO SHARED FACILITIES. This house is completely yours!</p><p>This rare and amazing home is available to be viewed!
It will not be listed for long
Call or email us immediately
888-509-1389.</p><p>Rent is only $1650 plus hydro and water. Heat is included.
Available October</p><p>Full application, verification of employment and credit report will be needed for consideration for tenancy.</p></div></div>]","<span class=""address-3617944557"" itemprop=""address"" itemscope="""" itemtype=""http://schema.org/PostalAddress"">49 Burlington St W, Hamilton, ON L8L 1G6, Canada</span>","<time datetime=""2019-09-04T15:46:19.000Z"" title=""September 4, 2019 3:46 PM"">about 4 hours ago</time>","Unit TypeTownhouse : Bedrooms1 : Bathrooms1 : Parking Included0 : Agreement Type1 Year : Move-In DateOctober 1, 2019 : Pet FriendlyLimited : Size (sqft)1,100 : FurnishedNo : Air ConditioningNo : Smoking PermittedOutdoors Only : ",
Furnished 2-bedroom walkout apartment @Finch/VP for rent,"$1,150.00","[<div class=""descriptionContainer-3544745383""><h3 class=""title-1536205785"">Description</h3><div><p>Spacious 2-bedrooms apartment
Furnished walk-out basement apartment (separated entrance) with 2 spacious bedrooms and one living room. This is a clean, quiet household with backyard adjacent to park. Includes basic furniture, hydro &amp; utilities, high speed internet access, laundry and FREE parking. Absolutely convenient location, steps from elementary school, Pharmacy/Victoria Park/Finch avenue bus stops (24 Hours TTC), LINC/ESL and high school, Seneca College, library, church, supermarkets, restaurants and shopping malls, immediate access to highway 404&amp;401.
Ideal for small family or two singles. Rental is $1150/month. Available September 1st.
Call (647）8696678 or (416)9888518 for appointments.</p></div></div>]","<span class=""address-3617944557"" itemprop=""address"" itemscope="""" itemtype=""http://schema.org/PostalAddress"">81 Pettibone Square, Scarborough, ON M1W 2J1, Canada</span>","<time datetime=""2019-09-04T15:46:06.000Z"" title=""September 4, 2019 3:46 PM"">about 4 hours ago</time>","Unit TypeHouse : Bedrooms2 : Bathrooms1 : Parking Included1 : Agreement Type1 Year : Move-In DateOctober 1, 2019 : Pet FriendlyNo : Size (sqft)1,200 : FurnishedYes : Air ConditioningYes : Smoking PermittedOutdoors Only : Barrier-free Entrances and RampsYes : Visual AidsNo : Accessible Washrooms in SuiteNo : ",
Private Bath&Bedroom in Chic Urban Gay Household next to TTC,"$1,475.00","[<div class=""descriptionContainer-3544745383""><h3 class=""title-1536205785"">Description</h3><div><p>Fully Furnished Private Bath&amp;Bedroom in Beautifully Restored Chic Urban gay home. Suitable for hard working, non smoker, quiet and conversant with 12 step programmes. Great WiFI and Brand new Heating Cooling!
Must include references. Singles only, No Couples. First and Last months rent required. Available August 15th. Fun Home with Good People! Please include references with your application.</p></div></div>]","<span class=""address-3617944557"" itemprop=""address"" itemscope="""" itemtype=""http://schema.org/PostalAddress"">6 Glen Rd, Toronto, ON M4X 1M5, Canada</span>",,Furnished : Yes,
Student Rental,$550.00,"[<div class=""descriptionContainer-3544745383""><h3 class=""title-1536205785"">Description</h3><div><p>One Bedroom available for rent in a clean home on a quiet friendly street just off of Tecumseh Rd with access to Bus Routes and just minutes away from the University, Colleges and Hospital. This is a 4 bedroom, 2 bathroom, fully furnished (except Bedrooms) pet and smoke free home equipped with all appliances, utilities and internet included. Parking spaces also available.</p></div></div>]","<span class=""address-3617944557"" itemprop=""address"" itemscope="""" itemtype=""http://schema.org/PostalAddress"">1639 Moy Ave, Windsor, ON N8X 3J9, Canada</span>","<time datetime=""2019-08-18T19:05:02.000Z"" title=""August 18, 2019 7:05 PM"">17 days ago</time>",Furnished : YesPet Friendly : No,
URBAN HOUSE FOR RENT NEAR UNIVERSITY ,"$1,800.00","[<div class=""descriptionContainer-3544745383""><h3 class=""title-1536205785"">Description</h3><div><p>URBAN HOUSE FOR RENT NEAR UNIVERSITY
3+ bedrooms, 1 bathroom HOUSE FOR RENT
GREAT LOCATION WITH SHOPPING, SCHOOL, RESTAURANTS, BANKS. NICE NEIGHBORHOOD.
AVAILABLE IMMEDIATELY.
1307 ASKIN AVE
Rent is $1800 per month + utilities
Professional tenants preferred but students are welcome to apply.
FIRST &amp; LAST MONTH RENT in your first payment, 1 YEAR LEASE
No pets. No smoking.
ALL RENTERS REQUIRE A CREDIT CHECK. You must provide me with your equifax credit score. Look it up on line you can obtain your own credit score for free.
LETTER OF EMPLOYMENT
1 REFERENCE, this could be your previous landlord or an adult family member if you currently are living with your family.
Please TEXT/CALL (604)722-4422
A brief description of yourself and your job nature is highly appreciated.
* I know my number shows in Vancouver but I am in Windsor in person now to assist your rental and moving.
Thank you and see you soon!</p></div></div>]","<span class=""address-3617944557"" itemprop=""address"" itemscope="""" itemtype=""http://schema.org/PostalAddress"">N8Y2B3, Canada</span>","<time datetime=""2019-09-04T01:29:44.000Z"" title=""September 4, 2019 1:29 AM"">about 19 hours ago</time>","Unit TypeHouse : Bedrooms3 : Bathrooms1 : Parking Included3+ : Agreement Type1 Year : Move-In DateAugust 29, 2019 : Pet FriendlyNo : Size (sqft)1,700 : FurnishedNo : Air ConditioningYes : Smoking PermittedNo : ",
York university room $700-850;  separate parkg available $125,$800.00,"[<div class=""descriptionContainer-3544745383""><h3 class=""title-1536205785"">Description</h3><div><p>I have 3 bedrooms available from $700 - 850 on various floors (basement, 1st, 2nd floor)
Move in: September 1</p><p>Everything is included:
-all utitilies
-unlimited internet wifi
-free laundry
-furnished with bed, desk, chair, bookshelf</p><p>Please forward your name and number for a response. Thank-you.</p></div></div>]","<span class=""address-3617944557"" itemprop=""address"" itemscope="""" itemtype=""http://schema.org/PostalAddress"">, north york M3J 0A8 ON, Canada</span>","<time datetime=""2019-08-31T18:58:03.000Z"" title=""August 31, 2019 6:58 PM"">4 days ago</time>",Furnished : YesPet Friendly : No,
2BD 2BT Queen St West condo available now (1 to 8 months rental),"$2,850.00","[<div class=""descriptionContainer-3544745383""><h3 class=""title-1536205785"">Description</h3><div><p>Fully furnished 2 bedroom, 2 bathrooms condo on Queen St. West available from the first week of September ( 1 to 8 months short therm rental). Everything is included in the price.</p><p>CONDO IS PERFECT FOR FOREIGN STUDENTS</p><p>Central air conditioning, designer’s furniture, amazing artworks and large wraparound terrace. Located in the hart of the famous Queen Street West artistic district with numerous shops, restaurants, cafes and bars close by. Ease access to Kensington market, downtown shopping center and Museum. Queen streetcar across the street (105minutes to downtown). One bus to Bloor subway line.</p><p>Rent includes all utilities - electricity, WI-FI Internet and cable TV.
Building has 24 hours security and fitness room.</p><p>PRICE: $2850 a month. (available from Sept. for 1 to 8 months rental)</p><p>To schedule viewing or for more info please text or phone 647 781 8943</p><p>If this ad is up condo is still available</p></div></div>]","<span class=""address-3617944557"" itemprop=""address"" itemscope="""" itemtype=""http://schema.org/PostalAddress"">100 Queen St W, Toronto, ON M5G 1P5, Canada</span>","<time datetime=""2019-08-30T17:27:27.000Z"" title=""August 30, 2019 5:27 PM"">5 days ago</time>",Bedrooms : 2Bathrooms : 2Furnished : YesPet Friendly : Yes,
All Inclusive - 2 BDR Apartment - Separate Entrances - Oct 1,"$1,800.00","[<div class=""descriptionContainer-3544745383""><h3 class=""title-1536205785"">Description</h3><div><p>2 Bed / 1Bath apartment located on a cul-de-sac in the desirable Vanier North area minutes away from amenities - $1,800.00 (T4 for 2017-18, Credit Check, Security Deposit are a must!)</p><p>Available October 1st: Unit will be newly renovated, premium rental located in the desirable Vanier North area. This bright, open-concept, lower level apartment comes equipped with large windows and a fenced-in yard. You’ll enjoy living in a mature, diverse, and welcoming community just minutes from Beechwood Avenue, Aviation Parkway, Montreal Rd, the 417 highway and conveniently located close to the University of Ottawa, Carleton University and other amenities including St. Laurent Mall, Via Rail, Trainyards Shopping Centre, Ottawa General Hospital, parks, schools and restaurants.
This neighbourhood is ideal for students or professionals who use OC Transpo on a daily basis. Conveniently located near numerous bus stops including #12, and #19, residents can reach most of their destinations with just one bus or take a ten minute drive. Whether you need to get to transfer to downtown, or transfer to the University of Ottawa campus for class, or make your appointment at the Ottawa General Hospital, this is your ideal location.</p><p>PROPERTY Amenities
• Parks, public transit, schools and shopping nearby</p><p>SUITE Amenities
• Private separate entrances
• Large bright suite
• Two Bedrooms
• Cable and internet ready
• Laminate and porcelain tile throughout - No carpeting!
• In-suite 3 piece bathroom
• Stove + Fridge + In-Suite Laundry (Washer and Dryer)</p><p>ADDITIONAL Information
• Unit Type: Apartment
• Bedrooms: 2
• Bathrooms: 1
• Pet Friendly: No
• Furnished: No
• Smoking Permitted: No
• Hydro Included: Yes
• Heat &amp; AC Included: Yes
• Water Included: Yes
• Cable/TV Included: No
• Internet Included: No</p><p>Rent is $1,800.00/month.</p></div></div>]","<span class=""address-3617944557"" itemprop=""address"" itemscope="""" itemtype=""http://schema.org/PostalAddress"">253 Bradley Ave, Vanier, ON K1L 7E8, Canada</span>","<time datetime=""2019-09-04T15:44:40.000Z"" title=""September 4, 2019 3:44 PM"">about 4 hours ago</time>","Unit TypeDuplex/Triplex : Bedrooms2 : Bathrooms1 : Parking Included1 : Agreement Type1 Year : Move-In DateOctober 1, 2019 : Pet FriendlyNo : Size (sqft)800 : FurnishedNo : Air ConditioningYes : Smoking PermittedNo : ",
